%time SOC Ptotal Psensor1 Ppv Ipv
20800 0.698103559915 0 0.01 0.4 0.0914285714286
20810 0.698082473517 0.345 0.7 0.4 0.0914285714286
20820 0.698012184606 0.345 0.7 0.4 0.0914285714286
20830 0.697941894687 0.345 0.7 0.4 0.0914285714286
20840 0.69787160376 0.345 0.7 0.4 0.0914285714286
20850 0.697801311826 0.345 0.7 0.4 0.0914285714286
20860 0.697731018882 0.345 0.7 0.4 0.0914285714286
20870 0.69766072493 0.345 0.7 0.4 0.0914285714286
20880 0.697604489042 0 0.01 0.4 0.0914285714286
20890 0.697604489042 0 0.01 0.4 0.0914285714286
20900 0.697604489042 0 0.01 0.4 0.0914285714286
20910 0.697590430049 0.345 0.7 0.4 0.0914285714286
20920 0.697520134078 0.345 0.7 0.4 0.0914285714286
20930 0.697449837097 0.345 0.7 0.4 0.0914285714286
20940 0.697379539105 0.345 0.7 0.4 0.0914285714286
20950 0.697309240103 0.345 0.7 0.4 0.0914285714286
20960 0.69723894009 0.345 0.7 0.4 0.0914285714286
20970 0.697168639065 0.345 0.7 0.4 0.0914285714286
20980 0.697105367277 0 0.01 0.4 0.0914285714286
20990 0.697105367277 0 0.01 0.4 0.0914285714286
21000 0.697105367277 0 0.01 0.4 0.0914285714286
21010 0.697098337108 0.345 0.7 0.4 0.0914285714286
21020 0.697028034058 0.345 0.7 0.4 0.0914285714286
21030 0.696957729996 0.345 0.7 0.4 0.0914285714286
21040 0.696887424921 0.345 0.7 0.4 0.0914285714286
21050 0.696817118832 0.345 0.7 0.4 0.0914285714286
21060 0.696746811729 0.345 0.7 0.4 0.0914285714286
21070 0.696676503612 0.345 0.7 0.4 0.0914285714286
21080 0.69660619448 0 0.01 0.4 0.0914285714286
21090 0.69660619448 0 0.01 0.4 0.0914285714286
21100 0.69660619448 0 0.01 0.4 0.0914285714286
21110 0.69660619448 0.345 0.7 0.4 0.0914285714286
21120 0.696535884413 0.345 0.7 0.4 0.0914285714286
21130 0.69646557325 0.345 0.7 0.4 0.0914285714286
21140 0.696395261072 0.345 0.7 0.4 0.0914285714286
21150 0.696324947877 0.345 0.7 0.4 0.0914285714286
21160 0.696254633666 0.345 0.7 0.4 0.0914285714286
21170 0.696184318437 0.345 0.7 0.4 0.0914285714286
21180 0.696114002191 0 0.01 0.4 0.0914285714286
21190 0.696106970511 0 0.01 0.4 0.0914285714286
21200 0.696106970511 0 0.01 0.4 0.0914285714286
21210 0.696106970511 0.345 0.7 0.4 0.0914285714286
21220 0.696043685007 0.345 0.7 0.4 0.0914285714286
21230 0.695973366725 0.345 0.7 0.4 0.0914285714286
21240 0.695903047424 0.345 0.7 0.4 0.0914285714286
21250 0.695832727104 0.345 0.7 0.4 0.0914285714286
21260 0.695762405765 0.345 0.7 0.4 0.0914285714286
21270 0.695692083405 0.345 0.7 0.4 0.0914285714286
21280 0.695621760026 0.345 0.7 0.4 0.0914285714286
21290 0.695607695228 0 0.01 0.4 0.0914285714286
21300 0.695607695228 0 0.01 0.4 0.0914285714286
21310 0.695607695228 0 0.01 0.4 0.0914285714286
21320 0.695551435705 0.345 0.7 0.4 0.0914285714286
21330 0.695481110284 0.345 0.7 0.4 0.0914285714286
21340 0.695410783842 0.345 0.7 0.4 0.0914285714286
21350 0.695340456377 0.345 0.7 0.4 0.0914285714286
21360 0.695270127891 0.345 0.7 0.4 0.0914285714286
21370 0.695199798381 0.345 0.7 0.4 0.0914285714286
21380 0.695129467849 0.345 0.7 0.4 0.0914285714286
21390 0.69510836849 0 0.01 0.4 0.0914285714286
21400 0.69510836849 0 0.01 0.4 0.0914285714286
21410 0.69510836849 0 0.01 0.4 0.0914285714286
21420 0.695059136373 0.345 0.7 0.4 0.0914285714286
21430 0.694988803793 0.345 0.7 0.4 0.0914285714286
21440 0.69491847019 0.345 0.7 0.4 0.0914285714286
21450 0.694848135561 0.345 0.7 0.4 0.0914285714286
21460 0.694777799908 0.345 0.7 0.4 0.0914285714286
21470 0.694707463229 0.345 0.7 0.4 0.0914285714286
21480 0.694637125525 0.345 0.7 0.4 0.0914285714286
21490 0.694608990156 0 0.01 0.4 0.0914285714286
21500 0.694608990156 0 0.01 0.4 0.0914285714286
21510 0.694608990156 0 0.01 0.4 0.0914285714286
21520 0.694566786874 0.345 0.7 0.4 0.0914285714286
21530 0.694496447117 0.345 0.7 0.4 0.0914285714286
21540 0.694426106332 0.345 0.7 0.4 0.0914285714286
21550 0.694355764521 0.345 0.7 0.4 0.0914285714286
21560 0.694285421681 0.345 0.7 0.4 0.0914285714286
21570 0.694215077814 0.345 0.7 0.4 0.0914285714286
21580 0.694144732918 0.345 0.7 0.4 0.0914285714286
21590 0.694109560084 0 0.01 0.4 0.0914285714286
21600 0.694109560084 0 0.01 0.4 0.0914285714286
21610 0.694109560084 0 0.01 0.4 0.0914285714286
21620 0.694074387072 0.345 0.7 0.4 0.0914285714286
21630 0.694004040118 0.345 0.7 0.4 0.0914285714286
21640 0.693933692134 0.345 0.7 0.4 0.0914285714286
21650 0.693863343119 0.345 0.7 0.4 0.0914285714286
21660 0.693792993075 0.345 0.7 0.4 0.0914285714286
21670 0.693722641999 0.345 0.7 0.4 0.0914285714286
21680 0.693652289892 0.345 0.7 0.4 0.0914285714286
21690 0.693610078132 0 0.01 0.4 0.0914285714286
21700 0.693610078132 0 0.01 0.4 0.0914285714286
21710 0.693610078132 0 0.01 0.4 0.0914285714286
21720 0.693581936832 0.345 0.7 0.4 0.0914285714286
21730 0.693511582661 0.345 0.7 0.4 0.0914285714286
21740 0.693441227458 0.345 0.7 0.4 0.0914285714286
21750 0.693370871221 0.345 0.7 0.4 0.0914285714286
21760 0.693300513951 0.345 0.7 0.4 0.0914285714286
21770 0.693230155648 0.345 0.7 0.4 0.0914285714286
21780 0.69315979631 0.345 0.7 0.4 0.0914285714286
21790 0.693110544158 0 0.01 0.4 0.0914285714286
21800 0.693110544158 0 0.01 0.4 0.0914285714286
21810 0.693110544158 0 0.01 0.4 0.0914285714286
21820 0.693089436017 0.345 0.7 0.4 0.0914285714286
21830 0.69301907461 0.345 0.7 0.4 0.0914285714286
21840 0.692948712167 0.345 0.7 0.4 0.0914285714286
21850 0.692878348689 0.345 0.7 0.4 0.0914285714286
21860 0.692807984175 0.345 0.7 0.4 0.0914285714286
21870 0.692737618624 0.345 0.7 0.4 0.0914285714286
21880 0.692667252036 0.345 0.7 0.4 0.0914285714286
21890 0.692610958019 0 0.01 0.4 0.0914285714286
21900 0.692610958019 0 0.01 0.4 0.0914285714286
21910 0.692610958019 0 0.01 0.4 0.0914285714286
21920 0.69259688449 0.345 0.7 0.4 0.0914285714286
21930 0.692526515827 0.345 0.7 0.4 0.0914285714286
21940 0.692456146126 0.345 0.7 0.4 0.0914285714286
21950 0.692385775386 0.345 0.7 0.4 0.0914285714286
21960 0.692315403608 0.345 0.7 0.4 0.0914285714286
21970 0.69224503079 0.345 0.7 0.4 0.0914285714286
21980 0.692174656932 0.345 0.7 0.4 0.0914285714286
21990 0.692111319571 0 0.01 0.4 0.0914285714286
22000 0.692111319571 0 0.01 0.4 0.0914285714286
22010 0.692111319571 0 0.01 0.4 0.0914285714286
22020 0.692104282114 0.345 0.7 0.4 0.0914285714286
22030 0.692033906176 0.345 0.7 0.4 0.0914285714286
22040 0.691963529197 0.345 0.7 0.4 0.0914285714286
22050 0.691893151176 0.345 0.7 0.4 0.0914285714286
22060 0.691822772114 0.345 0.7 0.4 0.0914285714286
22070 0.69175239201 0.345 0.7 0.4 0.0914285714286
22080 0.691682010863 0.345 0.7 0.4 0.0914285714286
22090 0.691611628673 0 0.01 0.4 0.0914285714286
22100 0.691611628673 0 0.01 0.4 0.0914285714286
22110 0.691611628673 0 0.01 0.4 0.0914285714286
22120 0.691611628673 0.345 0.7 0.4 0.0914285714286
22130 0.691541245519 0.345 0.7 0.4 0.0914285714286
22140 0.691470861242 0.345 0.7 0.4 0.0914285714286
22150 0.691400475921 0.345 0.7 0.4 0.0914285714286
22160 0.691330089555 0.345 0.7 0.4 0.0914285714286
22170 0.691259702145 0.345 0.7 0.4 0.0914285714286
22180 0.691189313689 0.345 0.7 0.4 0.0914285714286
22190 0.691118924187 0 0.01 0.4 0.0914285714286
22200 0.69111188518 0 0.01 0.4 0.0914285714286
22210 0.69111188518 0 0.01 0.4 0.0914285714286
22220 0.69111188518 0.345 0.7 0.4 0.0914285714286
22230 0.691048533719 0.345 0.7 0.4 0.0914285714286
22240 0.690978142125 0.345 0.7 0.4 0.0914285714286
22250 0.690907749483 0.345 0.7 0.4 0.0914285714286
22260 0.690837355795 0.345 0.7 0.4 0.0914285714286
22270 0.690766961058 0.345 0.7 0.4 0.0914285714286
22280 0.690696565274 0.345 0.7 0.4 0.0914285714286
22290 0.69062616844 0.345 0.7 0.4 0.0914285714286
22300 0.690612088948 0 0.01 0.4 0.0914285714286
22310 0.690612088948 0 0.01 0.4 0.0914285714286
22320 0.690612088948 0 0.01 0.4 0.0914285714286
22330 0.690555770638 0.345 0.7 0.4 0.0914285714286
22340 0.690485371707 0.345 0.7 0.4 0.0914285714286
22350 0.690414971725 0.345 0.7 0.4 0.0914285714286
22360 0.690344570694 0.345 0.7 0.4 0.0914285714286
22370 0.690274168612 0.345 0.7 0.4 0.0914285714286
22380 0.690203765479 0.345 0.7 0.4 0.0914285714286
22390 0.690133361294 0.345 0.7 0.4 0.0914285714286
22400 0.690112239834 0 0.01 0.4 0.0914285714286
22410 0.690112239834 0 0.01 0.4 0.0914285714286
22420 0.690112239834 0 0.01 0.4 0.0914285714286
22430 0.690062956138 0.345 0.7 0.4 0.0914285714286
22440 0.689992549849 0.345 0.7 0.4 0.0914285714286
22450 0.689922142508 0.345 0.7 0.4 0.0914285714286
22460 0.689851734114 0.345 0.7 0.4 0.0914285714286
22470 0.689781324667 0.345 0.7 0.4 0.0914285714286
22480 0.689710914166 0.345 0.7 0.4 0.0914285714286
22490 0.68964050261 0.345 0.7 0.4 0.0914285714286
22500 0.689612337693 0 0.01 0.4 0.0914285714286
22510 0.689612337693 0 0.01 0.4 0.0914285714286
22520 0.689612337693 0 0.01 0.4 0.0914285714286
22530 0.68957009008 0.345 0.7 0.4 0.0914285714286
22540 0.689499676415 0.345 0.7 0.4 0.0914285714286
22550 0.689429261695 0.345 0.7 0.4 0.0914285714286
22560 0.689358845918 0.345 0.7 0.4 0.0914285714286
22570 0.689288429086 0.345 0.7 0.4 0.0914285714286
22580 0.689218011197 0.345 0.7 0.4 0.0914285714286
22590 0.68914759225 0.345 0.7 0.4 0.0914285714286
22600 0.689112382381 0 0.01 0.4 0.0914285714286
22610 0.689112382381 0 0.01 0.4 0.0914285714286
22620 0.689112382381 0 0.01 0.4 0.0914285714286
22630 0.689077172327 0.345 0.7 0.4 0.0914285714286
22640 0.689006751265 0.345 0.7 0.4 0.0914285714286
22650 0.688936329145 0.345 0.7 0.4 0.0914285714286
22660 0.688865905967 0.345 0.7 0.4 0.0914285714286
22670 0.688795481729 0.345 0.7 0.4 0.0914285714286
22680 0.688725056432 0.345 0.7 0.4 0.0914285714286
22690 0.688654630075 0.345 0.7 0.4 0.0914285714286
22700 0.688612373752 0 0.01 0.4 0.0914285714286
22710 0.688612373752 0 0.01 0.4 0.0914285714286
22720 0.688612373752 0 0.01 0.4 0.0914285714286
22730 0.688584202738 0.345 0.7 0.4 0.0914285714286
22740 0.68851377426 0.345 0.7 0.4 0.0914285714286
22750 0.688443344721 0.345 0.7 0.4 0.0914285714286
22760 0.688372914121 0.345 0.7 0.4 0.0914285714286
22770 0.688302482459 0.345 0.7 0.4 0.0914285714286
22780 0.688232049734 0.345 0.7 0.4 0.0914285714286
22790 0.688161615947 0.345 0.7 0.4 0.0914285714286
22800 0.688112311663 0 0.01 0.4 0.0914285714286
22810 0.688112311663 0 0.01 0.4 0.0914285714286
22820 0.688112311663 0 0.01 0.4 0.0914285714286
22830 0.688091181176 0.345 0.7 0.4 0.0914285714286
22840 0.688020745262 0.345 0.7 0.4 0.0914285714286
22850 0.687950308284 0.345 0.7 0.4 0.0914285714286
22860 0.687879870242 0.345 0.7 0.4 0.0914285714286
22870 0.687809431135 0.345 0.7 0.4 0.0914285714286
22880 0.687738990963 0.345 0.7 0.4 0.0914285714286
22890 0.687668549725 0.345 0.7 0.4 0.0914285714286
22900 0.687612195967 0 0.01 0.4 0.0914285714286
22910 0.687612195967 0 0.01 0.4 0.0914285714286
22920 0.687612195967 0 0.01 0.4 0.0914285714286
22930 0.687598107501 0.345 0.7 0.4 0.0914285714286
