%time SOC Ptotal Psensor1
7670 0.727283526278 0.0095 0.01
7680 0.727241757707 0.665 0.7
7690 0.727107017282 0.665 0.7
7700 0.726972273664 0.665 0.7
7710 0.72683752685 0.665 0.7
7720 0.726702776839 0.665 0.7
7730 0.726568023627 0.665 0.7
7740 0.726433267213 0.665 0.7
7750 0.726325074748 0.0095 0.01
7760 0.726323149635 0.0095 0.01
7770 0.726321224522 0.0095 0.01
7780 0.726292732509 0.665 0.7
7790 0.726157969546 0.665 0.7
7800 0.726023203374 0.665 0.7
7810 0.72588843399 0.665 0.7
7820 0.725753661393 0.665 0.7
7830 0.725618885579 0.665 0.7
7840 0.725484106548 0.665 0.7
7850 0.725362610117 0.0095 0.01
7860 0.725360684676 0.0095 0.01
7870 0.725358759235 0.0095 0.01
7880 0.725343548239 0.665 0.7
7890 0.725208762625 0.665 0.7
7900 0.725073973787 0.665 0.7
7910 0.72493918172 0.665 0.7
7920 0.724804386424 0.665 0.7
7930 0.724669587896 0.665 0.7
7940 0.724534786133 0.665 0.7
7950 0.724399981133 0.0095 0.01
7960 0.724398055358 0.0095 0.01
7970 0.724396129587 0.0095 0.01
7980 0.724394203815 0.665 0.7
7990 0.724259395724 0.665 0.7
8000 0.724124584104 0.665 0.7
8010 0.723989769241 0.665 0.7
8020 0.723854951132 0.665 0.7
8030 0.723720129774 0.665 0.7
8040 0.723585305165 0.665 0.7
8050 0.723450477303 0.0095 0.01
8060 0.723435260842 0.0095 0.01
8070 0.72343333474 0.0095 0.01
8080 0.723431408637 0.665 0.7
8090 0.723309868035 0.665 0.7
8100 0.72317503352 0.665 0.7
8110 0.723040195745 0.665 0.7
8120 0.722905354707 0.665 0.7
8130 0.722770510405 0.665 0.7
8140 0.722635662835 0.665 0.7
8150 0.722500811995 0.665 0.7
8160 0.722472300282 0.0095 0.01
8170 0.722470373847 0.0095 0.01
8180 0.722468447411 0.0095 0.01
8190 0.722360178746 0.665 0.7
8200 0.72222532122 0.665 0.7
8210 0.722090460417 0.665 0.7
8220 0.721955596334 0.665 0.7
8230 0.72182072897 0.665 0.7
8240 0.721685858322 0.665 0.7
8250 0.721550984387 0.665 0.7
8260 0.721509172823 0.0095 0.01
8270 0.721507246053 0.0095 0.01
8280 0.721505319282 0.0095 0.01
8290 0.721410327037 0.665 0.7
8300 0.721275446382 0.665 0.7
8310 0.721140562433 0.665 0.7
8320 0.721005675188 0.665 0.7
8330 0.720870784645 0.665 0.7
8340 0.720735890801 0.665 0.7
8350 0.720600993653 0.665 0.7
8360 0.720545877601 0.0095 0.01
8370 0.720543950495 0.0095 0.01
8380 0.720542023387 0.0095 0.01
8390 0.720460312078 0.665 0.7
8400 0.720325408175 0.665 0.7
8410 0.720190500963 0.665 0.7
8420 0.720055590437 0.665 0.7
8430 0.719920676596 0.665 0.7
8440 0.719785759437 0.665 0.7
8450 0.719650838958 0.665 0.7
8460 0.719582413747 0.0095 0.01
8470 0.719580486302 0.0095 0.01
8480 0.719578558857 0.0095 0.01
8490 0.719510133033 0.665 0.7
8500 0.719375205764 0.665 0.7
8510 0.719240275168 0.665 0.7
8520 0.719105341242 0.665 0.7
8530 0.718970403984 0.665 0.7
8540 0.71883546339 0.665 0.7
8550 0.71870051946 0.665 0.7
8560 0.718618780381 0.0095 0.01
8570 0.718616852596 0.0095 0.01
8580 0.718614924811 0.0095 0.01
8590 0.71855978906 0.665 0.7
8600 0.718424838305 0.665 0.7
8610 0.718289884204 0.665 0.7
8620 0.718154926757 0.665 0.7
8630 0.718019965961 0.665 0.7
8640 0.717885001812 0.665 0.7
8650 0.717750034309 0.665 0.7
8660 0.717654976617 0.0095 0.01
8670 0.717653048491 0.0095 0.01
8680 0.717651120363 0.0095 0.01
8690 0.717609279308 0.665 0.7
8700 0.717474304944 0.665 0.7
8710 0.717339327219 0.665 0.7
8720 0.717204346129 0.665 0.7
8730 0.717069361672 0.665 0.7
8740 0.716934373846 0.665 0.7
8750 0.716799382648 0.665 0.7
8760 0.716691001562 0.0095 0.01
8770 0.716689073092 0.0095 0.01
8780 0.716687144621 0.0095 0.01
8790 0.716658602918 0.665 0.7
8800 0.716523604825 0.665 0.7
8810 0.716388603351 0.665 0.7
8820 0.716253598496 0.665 0.7
8830 0.716118590257 0.665 0.7
8840 0.715983578631 0.665 0.7
8850 0.715848563615 0.665 0.7
8860 0.715726854315 0.0095 0.01
8870 0.7157249255 0.0095 0.01
8880 0.715722996684 0.0095 0.01
8890 0.715707759028 0.665 0.7
8900 0.715572737081 0.665 0.7
8910 0.715437711736 0.665 0.7
8920 0.715302682992 0.665 0.7
8930 0.715167650846 0.665 0.7
8940 0.715032615296 0.665 0.7
8950 0.714897576339 0.665 0.7
8960 0.714762533972 0.0095 0.01
8970 0.714760604805 0.0095 0.01
8980 0.714758675642 0.0095 0.01
8990 0.714756746478 0.665 0.7
9000 0.71462170084 0.665 0.7
9010 0.7144866515 0.665 0.7
9020 0.714351598743 0.665 0.7
9030 0.714216542566 0.665 0.7
9040 0.714081482967 0.665 0.7
9050 0.713946419943 0.665 0.7
9060 0.713811353491 0.0095 0.01
9070 0.713796110093 0.0095 0.01
9080 0.71379418058 0.0095 0.01
9090 0.713792251067 0.665 0.7
9100 0.713670495224 0.665 0.7
9110 0.713535421763 0.665 0.7
9120 0.713400344867 0.665 0.7
9130 0.713265264533 0.665 0.7
9140 0.71313018076 0.665 0.7
9150 0.712995093543 0.665 0.7
9160 0.712860002881 0.665 0.7
9170 0.712831440441 0.0095 0.01
9180 0.712829510578 0.0095 0.01
9190 0.712827580714 0.0095 0.01
9200 0.712719119347 0.665 0.7
9210 0.712584021639 0.665 0.7
9220 0.712448920478 0.665 0.7
9230 0.712313815861 0.665 0.7
9240 0.712178707786 0.665 0.7
9250 0.71204359625 0.665 0.7
9260 0.711908481251 0.665 0.7
9270 0.711866594921 0.0095 0.01
9280 0.711864664705 0.0095 0.01
9290 0.711862734488 0.0095 0.01
9300 0.711767572317 0.665 0.7
9310 0.711632450235 0.665 0.7
9320 0.711497324682 0.665 0.7
9330 0.711362195654 0.665 0.7
9340 0.71122706315 0.665 0.7
9350 0.711091927168 0.665 0.7
9360 0.710956787703 0.665 0.7
9370 0.710901572596 0.0095 0.01
9380 0.710899642026 0.0095 0.01
9390 0.710897711454 0.0095 0.01
9400 0.710815853237 0.665 0.7
9410 0.710680706652 0.665 0.7
9420 0.710545556578 0.665 0.7
9430 0.710410403012 0.665 0.7
9440 0.710275245951 0.665 0.7
9450 0.710140085393 0.665 0.7
9460 0.710004921335 0.665 0.7
9470 0.709936372525 0.0095 0.01
9480 0.709934441598 0.0095 0.01
9490 0.709932510671 0.0095 0.01
9500 0.709863961202 0.665 0.7
9510 0.709728789986 0.665 0.7
9520 0.709593615262 0.665 0.7
9530 0.709458437028 0.665 0.7
9540 0.709323255281 0.665 0.7
9550 0.709188070018 0.665 0.7
9560 0.709052881237 0.665 0.7
9570 0.70897099376 0.0095 0.01
9580 0.708969062474 0.0095 0.01
9590 0.708967131188 0.0095 0.01
9600 0.708911895301 0.665 0.7
9610 0.708776699324 0.665 0.7
9620 0.708641499821 0.665 0.7
9630 0.708506296789 0.665 0.7
9640 0.708371090225 0.665 0.7
9650 0.708235880128 0.665 0.7
9660 0.708100666493 0.665 0.7
9670 0.708005435345 0.0095 0.01
9680 0.708003503699 0.0095 0.01
9690 0.708001572053 0.0095 0.01
9700 0.707959654619 0.665 0.7
9710 0.707824433751 0.665 0.7
9720 0.707689209338 0.665 0.7
9730 0.707553981377 0.665 0.7
9740 0.707418749866 0.665 0.7
9750 0.707283514802 0.665 0.7
9760 0.707148276183 0.665 0.7
9770 0.70703969632 0.0095 0.01
9780 0.707037764312 0.0095 0.01
9790 0.707035832303 0.0095 0.01
9800 0.707007238234 0.665 0.7
9810 0.706871992342 0.665 0.7
9820 0.706736742888 0.665 0.7
9830 0.706601489867 0.665 0.7
9840 0.706466233277 0.665 0.7
9850 0.706330973115 0.665 0.7
9860 0.706195709379 0.665 0.7
9870 0.706073775717 0.0095 0.01
9880 0.706071843345 0.0095 0.01
9890 0.706069910972 0.0095 0.01
9900 0.706054645217 0.665 0.7
9910 0.705919374171 0.665 0.7
9920 0.705784099543 0.665 0.7
9930 0.705648821329 0.665 0.7
9940 0.705513539527 0.665 0.7
9950 0.705378254135 0.665 0.7
9960 0.70524296515 0.665 0.7
9970 0.705107672569 0.0095 0.01
9980 0.705105739826 0.0095 0.01
9990 0.705103807087 0.0095 0.01
10000 0.705101874347 0.665 0.7
10010 0.704966578303 0.665 0.7
10020 0.704831278367 0.665 0.7
10030 0.704695974828 0.665 0.7
10040 0.704560667681 0.665 0.7
10050 0.704425356926 0.665 0.7
10060 0.704290042558 0.665 0.7
10070 0.704154724575 0.0095 0.01
10080 0.704139452777 0.0095 0.01
10090 0.70413751967 0.0095 0.01
10100 0.704135586562 0.665 0.7
10110 0.704013603798 0.665 0.7
10120 0.703878278422 0.665 0.7
10130 0.703742949423 0.665 0.7
10140 0.703607616798 0.665 0.7
10150 0.703472280544 0.665 0.7
10160 0.703336940659 0.665 0.7
10170 0.70320159714 0.665 0.7
10180 0.703172981214 0.0095 0.01
10190 0.703171047737 0.0095 0.01
10200 0.703169114259 0.0095 0.01
10210 0.703060449712 0.665 0.7
10220 0.702925098761 0.665 0.7
10230 0.702789744167 0.665 0.7
10240 0.702654385929 0.665 0.7
10250 0.702519024042 0.665 0.7
10260 0.702383658505 0.665 0.7
10270 0.702248289315 0.665 0.7
10280 0.702206324147 0.0095 0.01
10290 0.702204390298 0.0095 0.01
10300 0.702202456447 0.0095 0.01
10310 0.702107115096 0.665 0.7
10320 0.701971738434 0.665 0.7
10330 0.701836358111 0.665 0.7
10340 0.701700974123 0.665 0.7
10350 0.701565586469 0.665 0.7
10360 0.701430195144 0.665 0.7
10370 0.701294800147 0.665 0.7
10380 0.701239480581 0.0095 0.01
10390 0.701237546358 0.0095 0.01
10400 0.701235612133 0.0095 0.01
10410 0.701153598994 0.665 0.7
10420 0.701018196486 0.665 0.7
10430 0.700882790297 0.665 0.7
10440 0.700747380424 0.665 0.7
10450 0.700611966865 0.665 0.7
10460 0.700476549616 0.665 0.7
10470 0.700341128676 0.665 0.7
10480 0.700272449517 0.0095 0.01
10490 0.700270514917 0.0095 0.01
10500 0.700268580317 0.0095 0.01
10510 0.700199900448 0.665 0.7
10520 0.700064471956 0.665 0.7
10530 0.699929039765 0.665 0.7
10540 0.69979360387 0.665 0.7
10550 0.699658164269 0.665 0.7
10560 0.699522720959 0.665 0.7
10570 0.699387273938 0.665 0.7
10580 0.699305229948 0.0095 0.01
10590 0.699303294971 0.0095 0.01
10600 0.699301359992 0.0095 0.01
10610 0.699246018491 0.665 0.7
10620 0.69911056388 0.665 0.7
10630 0.698975105548 0.665 0.7
10640 0.698839643494 0.665 0.7
10650 0.698704177714 0.665 0.7
10660 0.698568708205 0.665 0.7
10670 0.698433234966 0.665 0.7
10680 0.698337820866 0.0095 0.01
10690 0.698335885508 0.0095 0.01
10700 0.69833395015 0.0095 0.01
10710 0.698291952157 0.665 0.7
10720 0.698156471286 0.665 0.7
10730 0.698020986677 0.665 0.7
10740 0.697885498325 0.665 0.7
10750 0.697750006227 0.665 0.7
10760 0.697614510382 0.665 0.7
10770 0.697479010786 0.665 0.7
10780 0.697370221255 0.0095 0.01
10790 0.697368285515 0.0095 0.01
10800 0.697366349774 0.0095 0.01
10810 0.697337700469 0.665 0.7
10820 0.697202193202 0.665 0.7
10830 0.697066682176 0.665 0.7
10840 0.696931167387 0.665 0.7
10850 0.696795648834 0.665 0.7
10860 0.696660126512 0.665 0.7
10870 0.696524600421 0.665 0.7
10880 0.696402430095 0.0095 0.01
10890 0.696400493971 0.0095 0.01
10900 0.696398557846 0.0095 0.01
10910 0.696383262452 0.665 0.7
10920 0.696247728648 0.665 0.7
10930 0.696112191066 0.665 0.7
10940 0.695976649701 0.665 0.7
10950 0.695841104552 0.665 0.7
10960 0.695705555615 0.665 0.7
10970 0.695570002888 0.665 0.7
10980 0.695434446367 0.0095 0.01
10990 0.695432509853 0.0095 0.01
11000 0.695430573342 0.0095 0.01
11010 0.69542863683 0.665 0.7
11020 0.695293076642 0.665 0.7
11030 0.695157512363 0.665 0.7
11040 0.695021944283 0.665 0.7
11050 0.694886372398 0.665 0.7
11060 0.694750796705 0.665 0.7
11070 0.694615217202 0.665 0.7
11080 0.694479633886 0.0095 0.01
11090 0.694464332132 0.0095 0.01
11100 0.694462395232 0.0095 0.01
11110 0.694460458332 0.665 0.7
11120 0.694338236195 0.665 0.7
11130 0.69420264508 0.665 0.7
11140 0.694067050144 0.665 0.7
11150 0.693931451382 0.665 0.7
11160 0.693795848793 0.665 0.7
11170 0.693660242373 0.665 0.7
11180 0.693524632121 0.665 0.7
11190 0.693495959775 0.0095 0.01
11200 0.693494022485 0.0095 0.01
11210 0.693492085194 0.0095 0.01
11220 0.693383206318 0.665 0.7
11230 0.693247588225 0.665 0.7
11240 0.693111966291 0.665 0.7
11250 0.692976340512 0.665 0.7
11260 0.692840710885 0.665 0.7
11270 0.692705077407 0.665 0.7
11280 0.692569440077 0.665 0.7
11290 0.692527391744 0.0095 0.01
11300 0.692525454062 0.0095 0.01
11310 0.692523516379 0.0095 0.01
11320 0.692427986014 0.665 0.7
11330 0.692292340802 0.665 0.7
11340 0.692156691729 0.665 0.7
11350 0.69202103879 0.665 0.7
11360 0.691885381983 0.665 0.7
11370 0.691749721306 0.665 0.7
11380 0.691614056755 0.665 0.7
11390 0.691558627 0.0095 0.01
11400 0.691556688923 0.0095 0.01
11410 0.691554750846 0.0095 0.01
11420 0.691472574285 0.665 0.7
11430 0.691336901812 0.665 0.7
11440 0.691201225457 0.665 0.7
11450 0.691065545216 0.665 0.7
11460 0.690929861088 0.665 0.7
11470 0.690794173068 0.665 0.7
11480 0.690658481155 0.665 0.7
11490 0.690589664496 0.0095 0.01
11500 0.690587726023 0.0095 0.01
11510 0.690585787549 0.0095 0.01
11520 0.690516970128 0.665 0.7
11530 0.690381270251 0.665 0.7
11540 0.690245566471 0.665 0.7
11550 0.690109858786 0.665 0.7
11560 0.689974147193 0.665 0.7
11570 0.689838431688 0.665 0.7
11580 0.689702712269 0.665 0.7
11590 0.689620503185 0.0095 0.01
11600 0.689618564313 0.0095 0.01
11610 0.68961662544 0.0095 0.01
11620 0.689561172536 0.665 0.7
11630 0.689425445112 0.665 0.7
11640 0.689289713765 0.665 0.7
11650 0.689153978492 0.665 0.7
11660 0.68901823929 0.665 0.7
11670 0.688882496157 0.665 0.7
11680 0.688746749089 0.665 0.7
11690 0.688651142013 0.0095 0.01
11700 0.68864920274 0.0095 0.01
11710 0.688647263466 0.0095 0.01
11720 0.6886051805 0.665 0.7
11730 0.688469425386 0.665 0.7
11740 0.688333666327 0.665 0.7
11750 0.688197903323 0.665 0.7
11760 0.688062136369 0.665 0.7
11770 0.687926365463 0.665 0.7
11780 0.687790590602 0.665 0.7
11790 0.687681579924 0.0095 0.01
11800 0.687679640248 0.0095 0.01
11810 0.687677700571 0.0095 0.01
11820 0.687648993007 0.665 0.7
11830 0.687513210058 0.665 0.7
11840 0.687377423144 0.665 0.7
11850 0.687241632263 0.665 0.7
11860 0.687105837413 0.665 0.7
11870 0.68697003859 0.665 0.7
11880 0.686834235792 0.665 0.7
11890 0.686711815859 0.0095 0.01
11900 0.686709875778 0.0095 0.01
11910 0.686707935696 0.0095 0.01
11920 0.686692609041 0.665 0.7
11930 0.686556798112 0.665 0.7
11940 0.686420983198 0.665 0.7
11950 0.686285164297 0.665 0.7
11960 0.686149341405 0.665 0.7
11970 0.68601351452 0.665 0.7
11980 0.68587768364 0.665 0.7
11990 0.685741848759 0.0095 0.01
12000 0.685739908267 0.0095 0.01
12010 0.685737967778 0.0095 0.01
12020 0.685736027288 0.665 0.7
12030 0.685600188527 0.665 0.7
12040 0.685464345468 0.665 0.7
12050 0.685328498402 0.665 0.7
12060 0.685192647324 0.665 0.7
12070 0.685056792232 0.665 0.7
12080 0.684920933123 0.665 0.7
12090 0.684785069995 0.0095 0.01
12100 0.684769736649 0.0095 0.01
12110 0.68476779575 0.0095 0.01
12120 0.684765854851 0.665 0.7
12130 0.684643380282 0.665 0.7
12140 0.684507508932 0.665 0.7
12150 0.684371633554 0.665 0.7
12160 0.684235754144 0.665 0.7
12170 0.6840998707 0.665 0.7
12180 0.683963983218 0.665 0.7
12190 0.683828091695 0.665 0.7
12200 0.683799359854 0.0095 0.01
12210 0.683797418544 0.0095 0.01
12220 0.683795477234 0.0095 0.01
12230 0.68368637235 0.665 0.7
12240 0.683550472564 0.665 0.7
12250 0.683414568728 0.665 0.7
12260 0.68327866084 0.665 0.7
12270 0.683142748897 0.665 0.7
12280 0.683006832896 0.665 0.7
12290 0.682870912833 0.665 0.7
12300 0.682828776811 0.0095 0.01
12310 0.682826835088 0.0095 0.01
12320 0.682824893363 0.0095 0.01
12330 0.682729163702 0.665 0.7
12340 0.682593235333 0.665 0.7
12350 0.682457302894 0.665 0.7
12360 0.682321366382 0.665 0.7
12370 0.682185425794 0.665 0.7
12380 0.682049481126 0.665 0.7
12390 0.681913532376 0.665 0.7
12400 0.681857986445 0.0095 0.01
12410 0.681856044306 0.0095 0.01
12420 0.681854102166 0.0095 0.01
12430 0.681771753307 0.665 0.7
12440 0.681635796209 0.665 0.7
12450 0.68149983502 0.665 0.7
12460 0.681363869736 0.665 0.7
12470 0.681227900356 0.665 0.7
12480 0.681091926876 0.665 0.7
12490 0.680955949292 0.665 0.7
12500 0.680886987679 0.0095 0.01
12510 0.680885045121 0.0095 0.01
12520 0.680883102563 0.0095 0.01
12530 0.680814140132 0.665 0.7
12540 0.680678154157 0.665 0.7
12550 0.680542164071 0.665 0.7
12560 0.680406169869 0.665 0.7
12570 0.68027017155 0.665 0.7
12580 0.68013416911 0.665 0.7
12590 0.679998162545 0.665 0.7
12600 0.679915779431 0.0095 0.01
12610 0.679913836454 0.0095 0.01
12620 0.679911893475 0.0095 0.01
12630 0.679856323139 0.665 0.7
12640 0.679720308141 0.665 0.7
12650 0.67958428901 0.665 0.7
12660 0.679448265743 0.665 0.7
12670 0.679312238337 0.665 0.7
12680 0.67917620679 0.665 0.7
12690 0.679040171097 0.665 0.7
12700 0.67894436062 0.0095 0.01
12710 0.67894241722 0.0095 0.01
12720 0.67894047382 0.0095 0.01
12730 0.678898301292 0.665 0.7
12740 0.678762257123 0.665 0.7
12750 0.678626208799 0.665 0.7
12760 0.678490156319 0.665 0.7
12770 0.678354099679 0.665 0.7
12780 0.678218038875 0.665 0.7
12790 0.678081973906 0.665 0.7
12800 0.677972730161 0.0095 0.01
12810 0.677970786336 0.0095 0.01
12820 0.677968842511 0.0095 0.01
12830 0.677940073548 0.665 0.7
12840 0.67780400006 0.665 0.7
12850 0.677667922396 0.665 0.7
12860 0.677531840554 0.665 0.7
12870 0.677395754532 0.665 0.7
12880 0.677259664325 0.665 0.7
12890 0.677123569931 0.665 0.7
12900 0.677000886966 0.0095 0.01
12910 0.676998942715 0.0095 0.01
12920 0.676996998463 0.0095 0.01
12930 0.676981638866 0.665 0.7
12940 0.676845535909 0.665 0.7
12950 0.676709428757 0.665 0.7
12960 0.676573317406 0.665 0.7
12970 0.676437201852 0.665 0.7
12980 0.676301082094 0.665 0.7
12990 0.676164958127 0.665 0.7
13000 0.67602882995 0.0095 0.01
13010 0.676026885266 0.0095 0.01
13020 0.676024940586 0.0095 0.01
13030 0.676022995904 0.665 0.7
13040 0.675886863627 0.665 0.7
13050 0.675750726837 0.665 0.7
13060 0.675614585828 0.665 0.7
13070 0.675478440595 0.665 0.7
13080 0.675342291136 0.665 0.7
13090 0.675206137448 0.665 0.7
13100 0.675069979528 0.0095 0.01
13110 0.675054612899 0.0095 0.01
13120 0.675052667788 0.0095 0.01
13130 0.675050722675 0.665 0.7
13140 0.674927982165 0.665 0.7
13150 0.67479181559 0.665 0.7
13160 0.674655644773 0.665 0.7
13170 0.674519469712 0.665 0.7
13180 0.674383290404 0.665 0.7
13190 0.674247106845 0.665 0.7
13200 0.674110919033 0.665 0.7
13210 0.674082124521 0.0095 0.01
13220 0.674080178976 0.0095 0.01
13230 0.674078233431 0.0095 0.01
13240 0.673968890475 0.665 0.7
13250 0.673832693965 0.665 0.7
13260 0.673696493192 0.665 0.7
13270 0.673560288154 0.665 0.7
13280 0.673424078847 0.665 0.7
13290 0.673287865269 0.665 0.7
13300 0.673151647416 0.665 0.7
13310 0.673109419036 0.0095 0.01
13320 0.673107473056 0.0095 0.01
13330 0.673105527075 0.0095 0.01
13340 0.673009587507 0.665 0.7
13350 0.672873360913 0.665 0.7
13360 0.672737130034 0.665 0.7
13370 0.672600894869 0.665 0.7
13380 0.672464655415 0.665 0.7
13390 0.672328411667 0.665 0.7
13400 0.672192163624 0.665 0.7
13410 0.672136495349 0.0095 0.01
13420 0.672134548931 0.0095 0.01
13430 0.672132602513 0.0095 0.01
13440 0.672050072209 0.665 0.7
13450 0.671913815381 0.665 0.7
13460 0.671777554247 0.665 0.7
13470 0.671641288806 0.665 0.7
13480 0.671505019054 0.665 0.7
13490 0.671368744988 0.665 0.7
13500 0.671232466605 0.665 0.7
13510 0.671163352361 0.0095 0.01
13520 0.671161405503 0.0095 0.01
13530 0.671159458645 0.0095 0.01
13540 0.671090343527 0.665 0.7
13550 0.670954056315 0.665 0.7
13560 0.670817764778 0.665 0.7
13570 0.67068146891 0.665 0.7
13580 0.670545168711 0.665 0.7
13590 0.670408864177 0.665 0.7
13600 0.670272555304 0.665 0.7
13610 0.670189988973 0.0095 0.01
13620 0.670188041673 0.0095 0.01
13630 0.670186094373 0.0095 0.01
13640 0.670130400407 0.665 0.7
13650 0.669994082662 0.665 0.7
13660 0.66985776057 0.665 0.7
13670 0.669721434127 0.665 0.7
13680 0.669585103331 0.665 0.7
13690 0.669448768178 0.665 0.7
13700 0.669312428665 0.665 0.7
13710 0.669216404084 0.0095 0.01
13720 0.66921445634 0.0095 0.01
13730 0.669212508596 0.0095 0.01
13740 0.669170241793 0.665 0.7
13750 0.669033893365 0.665 0.7
13760 0.668897540568 0.665 0.7
13770 0.6687611834 0.665 0.7
13780 0.668624821856 0.665 0.7
13790 0.668488455935 0.665 0.7
13800 0.668352085632 0.665 0.7
13810 0.668242596592 0.0095 0.01
13820 0.668240648402 0.0095 0.01
13830 0.668238700211 0.0095 0.01
13840 0.668209866629 0.665 0.7
13850 0.668073487367 0.665 0.7
13860 0.667937103716 0.665 0.7
13870 0.667800715671 0.665 0.7
13880 0.66766432323 0.665 0.7
13890 0.66752792639 0.665 0.7
13900 0.667391525148 0.665 0.7
13910 0.667268565395 0.0095 0.01
13920 0.667266616756 0.0095 0.01
13930 0.667264668117 0.0095 0.01
13940 0.667249273855 0.665 0.7
13950 0.66711286361 0.665 0.7
13960 0.666976448954 0.665 0.7
13970 0.666840029883 0.665 0.7
13980 0.666703606394 0.665 0.7
13990 0.666567178485 0.665 0.7
14000 0.666430746152 0.665 0.7
14010 0.666294309393 0.0095 0.01
14020 0.666292360299 0.0095 0.01
14030 0.666290411209 0.0095 0.01
14040 0.666288462118 0.665 0.7
14050 0.666152021036 0.665 0.7
14060 0.666015575224 0.665 0.7
14070 0.665879124976 0.665 0.7
14080 0.66574267029 0.665 0.7
14090 0.665606211161 0.665 0.7
14100 0.665469747587 0.665 0.7
14110 0.665333279566 0.0095 0.01
14120 0.665317877926 0.0095 0.01
14130 0.665315928383 0.0095 0.01
14140 0.665313978839 0.665 0.7
14150 0.665190958584 0.665 0.7
14160 0.665054481466 0.665 0.7
14170 0.664917999891 0.665 0.7
14180 0.664781513856 0.665 0.7
14190 0.664645023357 0.665 0.7
14200 0.664508528392 0.665 0.7
14210 0.664372028958 0.665 0.7
14220 0.664343168532 0.0095 0.01
14230 0.664341218533 0.0095 0.01
14240 0.664339268534 0.0095 0.01
14250 0.664229675195 0.665 0.7
14260 0.66409316662 0.665 0.7
14270 0.663956653567 0.665 0.7
14280 0.663820136033 0.665 0.7
14290 0.663683614014 0.665 0.7
14300 0.663547087507 0.665 0.7
14310 0.663410556509 0.665 0.7
14320 0.66336823101 0.0095 0.01
14330 0.663366280554 0.0095 0.01
14340 0.663364330098 0.0095 0.01
14350 0.663268169807 0.665 0.7
14360 0.663131629625 0.665 0.7
14370 0.662995084944 0.665 0.7
14380 0.66285853576 0.665 0.7
14390 0.662721982069 0.665 0.7
14400 0.662585423869 0.665 0.7
14410 0.662448861157 0.665 0.7
14420 0.662393064255 0.0095 0.01
14430 0.66239111334 0.0095 0.01
14440 0.662389162423 0.0095 0.01
14450 0.662306441359 0.665 0.7
14460 0.66216986942 0.665 0.7
14470 0.66203329296 0.665 0.7
14480 0.661896711974 0.665 0.7
14490 0.661760126462 0.665 0.7
14500 0.661623536419 0.665 0.7
14510 0.661486941842 0.665 0.7
14520 0.66141766716 0.0095 0.01
14530 0.661415715782 0.0095 0.01
14540 0.661413764404 0.0095 0.01
14550 0.661344488791 0.665 0.7
14560 0.661207884943 0.665 0.7
14570 0.661071276553 0.665 0.7
14580 0.660934663616 0.665 0.7
14590 0.660798046131 0.665 0.7
14600 0.660661424093 0.665 0.7
14610 0.660524797501 0.665 0.7
14620 0.660442038617 0.0095 0.01
14630 0.660440086776 0.0095 0.01
14640 0.660438134933 0.0095 0.01
