%time SOC Ptotal Psensor1 Psensor2 Pmcu Prf Ppv Ipv
3420 0.755608012922 1.0285 2 0.01 0.01 0.01 1 0.285714285714
3430 0.755325044213 1.0285 2 0.01 0.01 0.01 1 0.285714285714
3440 0.755042094639 1.0285 2 0.01 0.01 0.01 1 0.285714285714
3450 0.754759164191 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
3460 0.754821133961 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
3470 0.754921411473 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
3480 0.755021676204 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
3490 0.755121928156 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
3500 0.755222167332 1.7125 2 0.15 0.3 0.3 0.4 0.285714285714
3510 0.754789523875 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
3520 0.754385587566 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
3530 0.753981670876 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
3540 0.753577773773 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
3550 0.753173896225 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
3560 0.753115023517 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
3570 0.753094485233 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
3580 0.753073949181 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
3590 0.753053415358 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
3600 0.753032883766 2.3125 2 0.15 0.3 0.3 0.8 0.114285714286
3610 0.752640693908 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
3620 0.752317571555 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
3630 0.751994468882 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
3640 0.751671385874 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
3650 0.751348322512 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
3660 0.751370351177 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
3670 0.751430714318 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
3680 0.751491070129 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
3690 0.751551418611 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
3700 0.751611759765 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
3710 0.75120349381 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
3720 0.750840095108 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
3730 0.750476716134 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
3740 0.750113356863 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
3750 0.749750017272 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
3760 0.749731863503 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
3770 0.749752059658 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
3780 0.749772253487 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
3790 0.749792444992 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
3800 0.749812634171 2.1125 2 0.15 0.3 0.3 1.2 0.171428571429
3810 0.74949327632 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
3820 0.749251092236 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
3830 0.74900892591 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
3840 0.748766777334 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
3850 0.7485246465 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
3860 0.748627748506 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
3870 0.74876918908 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
3880 0.748910610623 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
3890 0.749052013139 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
3900 0.749193396635 1.5125 2 0.15 0.3 0.3 1.6 0.342857142857
3910 0.74896290135 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
3920 0.748801507203 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
3930 0.748640126965 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
3940 0.748478760632 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
3950 0.748317408203 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
3960 0.748501283827 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
3970 0.748723484118 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
3980 0.748945651642 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
3990 0.749167786415 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
4000 0.74938988845 1.1125 2 0.15 0.3 0.3 0.2 0.457142857143
4010 0.748949419377 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
4020 0.748505383895 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
4030 0.748061366595 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
4040 0.74761736743 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
4050 0.747173386352 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
4060 0.747074744304 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
4070 0.747014477916 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
4080 0.746954217695 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
4090 0.746893963639 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
4100 0.746833715749 2.5125 2 0.15 0.3 0.3 0 0.0571428571429
4110 0.746304491229 2.0285 2 0.01 0.01 0.01 0 0
4120 0.745820165659 2.0285 2 0.01 0.01 0.01 0 0
4130 0.74533585644 2.0285 2 0.01 0.01 0.01 0 0
4140 0.744851563507 2.0285 2 0.01 0.01 0.01 0 0
4150 0.744367286794 0.1285 0.1 0.01 0.01 0.01 0 0
4160 0.744228510338 0.1285 0.1 0.01 0.01 0.01 0 0
4170 0.744128131122 0.1285 0.1 0.01 0.01 0.01 0 0
4180 0.744027761518 0.1285 0.1 0.01 0.01 0.01 0 0
4190 0.743927401527 0.1285 0.1 0.01 0.01 0.01 0 0
4200 0.743827051147 2.7125 2 0.15 0.3 0.3 0.4 0
4210 0.743354487932 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4220 0.74295109432 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4230 0.742547719331 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4240 0.742144362926 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4250 0.741741025066 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4260 0.741683325829 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4270 0.741664031378 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4280 0.74164473903 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4290 0.741625448785 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4300 0.741606160643 2.3125 2 0.15 0.3 0.3 1 0.114285714286
4310 0.741246872419 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4320 0.740964862034 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4330 0.740682870176 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4340 0.740400896834 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4350 0.740118941992 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4360 0.740182699466 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4370 0.740284854555 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4380 0.740386996452 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4390 0.74048912516 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4400 0.740591240681 1.7125 2 0.15 0.3 0.3 1.4 0.285714285714
4410 0.740320956894 0.6285 2 0.01 0.01 0.01 1.4 0.4
4420 0.740119873417 0.6285 2 0.01 0.01 0.01 1.4 0.4
4430 0.739918805817 0.6285 2 0.01 0.01 0.01 1.4 0.4
4440 0.739717754089 0.6285 2 0.01 0.01 0.01 1.4 0.4
4450 0.739516718228 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
4460 0.739661413986 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
4470 0.739844496838 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
4480 0.740027553582 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
4490 0.740210584228 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
4500 0.740393588786 1.3125 2 0.15 0.3 0.3 1.8 0.4
4510 0.740204182665 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
4520 0.740083973033 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
4530 0.739963774503 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
4540 0.739843587071 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
4550 0.739723410738 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
4560 0.739948936811 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
4570 0.740212832177 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
4580 0.740476686399 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
4590 0.7407404995 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
4600 0.741004271506 0.9125 2 0.15 0.3 0.3 0.8 0.514285714286
4610 0.740669265962 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
4620 0.740346861635 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
4630 0.740024476303 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
4640 0.739702109946 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
4650 0.739379762543 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
4660 0.739403176595 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
4670 0.739464999307 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
4680 0.739526814444 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
4690 0.739588622006 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
4700 0.739650421996 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
4710 0.739242706065 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
4720 0.738879943426 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
4730 0.738517199618 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
4740 0.73815447461 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
4750 0.737791768372 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
4760 0.737774921297 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
4770 0.737796498845 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
4780 0.737818073891 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
4790 0.737839646436 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
4800 0.737861216479 2.1125 2 0.15 0.3 0.3 1 0.171428571429
4810 0.737510215083 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4820 0.737228449186 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4830 0.736946701634 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4840 0.736664972414 1.0285 2 0.01 0.01 0.01 1 0.285714285714
4850 0.736383261511 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4860 0.736447478468 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4870 0.736550116889 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4880 0.736652742004 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4890 0.736755353815 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
4900 0.736857952326 1.7125 2 0.15 0.3 0.3 0.4 0.285714285714
4910 0.736426082261 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4920 0.736023002989 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4930 0.73561994163 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4940 0.735216898141 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
4950 0.734813872477 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4960 0.734756884989 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4970 0.734738346651 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4980 0.73471981034 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
4990 0.734701276054 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
5000 0.734682743795 2.3125 2 0.15 0.3 0.3 0.8 0.114285714286
5010 0.734291438067 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
5020 0.733969405804 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
5030 0.733647392114 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
5040 0.733325396975 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
5050 0.733003420365 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
5060 0.733027576674 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
5070 0.733090182807 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
5080 0.733152781226 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
5090 0.733215371932 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
5100 0.733277954926 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
5110 0.732870517725 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
5120 0.732508081501 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
5130 0.732145663556 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
5140 0.731783263859 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
5150 0.731420882375 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
5160 0.73140473396 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
5170 0.731427051653 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
5180 0.731449366748 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
5190 0.731471679244 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
5200 0.731493989143 2.1125 2 0.15 0.3 0.3 1.2 0.171428571429
5210 0.731175721213 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
5220 0.730934860534 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
5230 0.730694016964 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
5240 0.730453190493 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
5250 0.730212381111 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
5260 0.730317856788 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
5270 0.730461787244 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
5280 0.730605697905 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
5290 0.730749588776 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
5300 0.730893459865 1.5125 2 0.15 0.3 0.3 1.6 0.342857142857
5310 0.73066432153 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
5320 0.730504493993 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
5330 0.730344680039 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
5340 0.730184879664 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
5350 0.730025092866 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
5360 0.730211586025 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
5370 0.730436519468 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
5380 0.73066141882 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
5390 0.7308862841 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
5400 0.731111115324 1.1125 2 0.15 0.3 0.3 0.2 0.457142857143
5410 0.73067136454 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
5420 0.730228034218 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
5430 0.729784719785 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
5440 0.729341421179 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
5450 0.728898138337 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
5460 0.728801250475 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
5470 0.728742855572 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
5480 0.728684466656 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
5490 0.728626083727 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
5500 0.728567706783 2.5125 2 0.15 0.3 0.3 0 0.0571428571429
5510 0.728038914191 2.0285 2 0.01 0.01 0.01 0 0
5520 0.727555155273 2.0285 2 0.01 0.01 0.01 0 0
5530 0.727071409835 2.0285 2 0.01 0.01 0.01 0 0
5540 0.726587677794 2.0285 2 0.01 0.01 0.01 0 0
5550 0.726103959062 0.1285 0.1 0.01 0.01 0.01 0 0
5560 0.725966809456 0.1285 0.1 0.01 0.01 0.01 0 0
5570 0.725868175838 0.1285 0.1 0.01 0.01 0.01 0 0
5580 0.725769551629 0.1285 0.1 0.01 0.01 0.01 0 0
5590 0.725670936827 0.1285 0.1 0.01 0.01 0.01 0 0
5600 0.725572331431 2.7125 2 0.15 0.3 0.3 0.4 0
5610 0.725100356109 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
5620 0.72469776312 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
5630 0.724295186737 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
5640 0.72389262691 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
5650 0.72349008359 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
5660 0.723434261003 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
5670 0.723416963363 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
5680 0.723399667624 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
5690 0.723382373785 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
5700 0.723365081846 2.3125 2 0.15 0.3 0.3 1 0.114285714286
5710 0.723006723258 1.0285 2 0.01 0.01 0.01 1 0.285714285714
5720 0.722725883758 1.0285 2 0.01 0.01 0.01 1 0.285714285714
5730 0.722445061815 1.0285 2 0.01 0.01 0.01 1 0.285714285714
5740 0.722164257412 1.0285 2 0.01 0.01 0.01 1 0.285714285714
5750 0.721883470533 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
5760 0.721949486072 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
5770 0.722054019834 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
5780 0.722158539812 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
5790 0.722263046011 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
5800 0.722367538432 1.7125 2 0.15 0.3 0.3 1.4 0.285714285714
5810 0.722098459215 0.6285 2 0.01 0.01 0.01 1.4 0.4
5820 0.721898797524 0.6285 2 0.01 0.01 0.01 1.4 0.4
5830 0.721699151207 0.6285 2 0.01 0.01 0.01 1.4 0.4
5840 0.721499520256 0.6285 2 0.01 0.01 0.01 1.4 0.4
5850 0.721299904667 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
5860 0.721447112849 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
5870 0.721632828428 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
5880 0.721818516783 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
5890 0.722004177927 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
5900 0.722189811873 1.3125 2 0.15 0.3 0.3 1.8 0.4
5910 0.722001863016 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
5920 0.721883328089 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
5930 0.721764804023 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
5940 0.721646290817 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
5950 0.72152778847 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
5960 0.721756078026 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
5970 0.72202285617 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
5980 0.722289591331 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
5990 0.722556283538 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
6000 0.722822932822 0.9125 2 0.15 0.3 0.3 0.8 0.514285714286
6010 0.722488927434 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6020 0.722167561416 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6030 0.721846213104 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6040 0.721524882474 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6050 0.7212035695 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6060 0.721229108256 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6070 0.721293176493 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6080 0.721357236745 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6090 0.721421289012 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6100 0.721485333297 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
6110 0.721078381622 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6120 0.720716523126 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6130 0.720354681778 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6140 0.719992857544 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6150 0.719631050385 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6160 0.719616200162 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6170 0.719639896367 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6180 0.719663589788 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6190 0.719687280427 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6200 0.719710968284 2.1125 2 0.15 0.3 0.3 1 0.171428571429
6210 0.719360901259 1.0285 2 0.01 0.01 0.01 1 0.285714285714
6220 0.71908028848 1.0285 2 0.01 0.01 0.01 1 0.285714285714
6230 0.718799693043 1.0285 2 0.01 0.01 0.01 1 0.285714285714
6240 0.718519114931 1.0285 2 0.01 0.01 0.01 1 0.285714285714
6250 0.718238554127 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
6260 0.718305025903 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
6270 0.718410041365 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
6280 0.718515042917 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
6290 0.71862003056 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
6300 0.718725004299 1.7125 2 0.15 0.3 0.3 0.4 0.285714285714
6310 0.718293805039 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
6320 0.717891486112 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
6330 0.71748918293 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
6340 0.71708689544 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
6350 0.716684623591 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
6360 0.716629502019 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
6370 0.716612953101 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
6380 0.716596406007 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
6390 0.716579860736 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
6400 0.716563317289 2.3125 2 0.15 0.3 0.3 0.8 0.114285714286
6410 0.716172799806 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6420 0.715851777315 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6430 0.715530772027 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6440 0.715209783917 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
6450 0.714888812959 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6460 0.714915096692 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6470 0.714979954564 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6480 0.715044804299 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6490 0.715109645896 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
6500 0.715174479359 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
6510 0.714767769879 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6520 0.714406205238 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6530 0.714044657092 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6540 0.713683125403 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
6550 0.713321610132 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6560 0.713307457701 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6570 0.713331896741 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6580 0.713356332896 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6590 0.713380766166 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
6600 0.713405196553 2.1125 2 0.15 0.3 0.3 1.2 0.171428571429
6610 0.713087937033 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
6620 0.712848336583 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
6630 0.712608752474 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
6640 0.712369184695 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
6650 0.712129633234 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
6660 0.712237502836 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
6670 0.712383952633 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
6680 0.712530381748 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
6690 0.712676790191 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
6700 0.712823177968 1.5125 2 0.15 0.3 0.3 1.6 0.342857142857
6710 0.712595336167 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
6720 0.712437031406 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
6730 0.712278739866 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
6740 0.712120461543 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
6750 0.711962196435 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
6760 0.712151346962 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
6770 0.712379062468 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
6780 0.712606742314 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
6790 0.71283438652 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
6800 0.713061995108 1.1125 2 0.15 0.3 0.3 0.2 0.457142857143
6810 0.712622852018 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
6820 0.712180114892 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
6830 0.711737390857 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
6840 0.711294679838 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
