%time SOC Ptotal Psensor1 Ppv Ipv Psensor2 Pmcu Prf
17540 0.466049258407 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
17550 0.465800739967 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
17560 0.465545023157 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
17570 0.465289315507 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
17580 0.465292831684 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
17590 0.465201866794 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
17600 0.465234192107 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
17610 0.464994647303 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
17620 0.464734596426 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
17630 0.464474554542 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
17640 0.464361887302 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
17650 0.464200706448 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
17660 0.464032325202 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
17670 0.463863954514 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
17680 0.463954908577 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
17690 0.463951335033 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
17700 0.46407108478 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
17710 0.463814128478 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
17720 0.463510472398 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
17730 0.46320682282 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
17740 0.463050606352 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
17750 0.462845857096 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
17760 0.462633904338 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
17770 0.462421962072 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
17780 0.462469465392 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
17790 0.462422402716 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
17800 0.462498728512 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
17810 0.462337886696 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
17820 0.462165256096 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
17830 0.461992636115 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
17840 0.461967496317 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
17850 0.461893803407 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
17860 0.461812901821 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
17870 0.461732007471 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
17880 0.461910589565 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
17890 0.461994572621 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
17900 0.462201933811 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
17910 0.462137168712 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
17920 0.462051879055 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
17930 0.461966596912 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
17940 0.462028785299 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
17950 0.462042412801 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
17960 0.462048824088 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
17970 0.462055234631 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
17980 0.462321074553 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
17990 0.462492310155 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
18000 0.462786881785 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
18010 0.462495036965 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
18020 0.462104078366 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
18030 0.461713117832 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
18040 0.461469656782 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
18050 0.461177636674 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
18060 0.460878405712 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
18070 0.460579181683 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
18080 0.460539558585 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
18090 0.460405319485 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
18100 0.460394556309 1.579 1 0 0.0571428571429 0.8 0.01 0.01
18110 0.460006654932 1.779 1 0 0 0.8 0.01 0.01
18120 0.459571984381 1.779 1 0 0 0.8 0.01 0.01
18130 0.459137306173 1.0285 1 0 0 0.01 0.01 0.01
18140 0.458850240768 1.359 0.01 0 0 0.01 1.4 0.01
18150 0.458514574686 1.359 0.01 0 0 0.01 1.4 0.01
18160 0.458171688501 1.359 0.01 0 0 0.01 1.4 0.01
18170 0.457828805894 0.0385 0.01 0 0 0.01 0.01 0.01
18180 0.457745743474 1.169 0.01 0 0 0.01 0.01 1.2
18190 0.457567986143 0.0385 0.01 0 0 0.01 0.01 0.01
18200 0.457513814802 1.779 1 0.4 0 0.8 0.01 0.01
18210 0.457187130062 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
18220 0.456839884302 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
18230 0.456492641802 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
18240 0.456293132864 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
18250 0.456044991046 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
18260 0.45578962979 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
18270 0.455534278018 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
18280 0.455538917815 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
18290 0.455448796689 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
18300 0.455482330627 1.379 1 1 0.114285714286 0.8 0.01 0.01
18310 0.455278193976 0.779 1 1 0.285714285714 0.8 0.01 0.01
18320 0.455062243117 0.779 1 1 0.285714285714 0.8 0.01 0.01
18330 0.454846302846 0.0285 1 1 0.285714285714 0.01 0.01 0.01
18340 0.454778164737 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
18350 0.454661370686 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
18360 0.454537354398 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
18370 0.454413347601 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
18380 0.454549399194 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
18390 0.454590648361 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
18400 0.454755561356 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
18410 0.454647738905 0.379 1 1.4 0.4 0.8 0.01 0.01
18420 0.454519347363 0.379 1 1.4 0.4 0.8 0.01 0.01
18430 0.45439096548 -0.3715 1 1.4 0.4 0.01 0.01 0.01
18440 0.454410397233 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
18450 0.454381161284 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
18460 0.454344696865 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
18470 0.454308236189 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
18480 0.45453182278 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
18490 0.454660591767 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
18500 0.454913000968 0.379 1 1.8 0.4 0.8 0.01 0.01
18510 0.454892680912 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
18520 0.454851788232 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
18530 0.454810899696 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
18540 0.454917793053 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
18550 0.454976015104 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
18560 0.455026999774 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
18570 0.455077977876 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
18580 0.455388919596 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
18590 0.455605048718 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
18600 0.455944757501 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
18610 0.455766837079 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
18620 0.455507110969 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
18630 0.455247394176 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
18640 0.455135464407 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
18650 0.454974885381 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
18660 0.454807085887 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
18670 0.454639297038 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
18680 0.454731556958 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
18690 0.454729025238 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
18700 0.454850161033 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
18710 0.454593538993 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
18720 0.454290087205 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
18730 0.453986642393 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
18740 0.453831041761 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
18750 0.453626773271 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
18760 0.453415281379 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
18770 0.453203800173 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
18780 0.453252485847 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
18790 0.45320634253 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
18800 0.453283930535 1.179 1 1 0.171428571429 0.8 0.01 0.01
18810 0.453088665439 0.779 1 1 0.285714285714 0.8 0.01 0.01
18820 0.452872822182 0.779 1 1 0.285714285714 0.8 0.01 0.01
18830 0.452656989563 0.0285 1 1 0.285714285714 0.01 0.01 0.01
18840 0.45258905559 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
18850 0.452472433915 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
18860 0.452348585286 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
18870 0.452224746151 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
18880 0.452361134868 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
18890 0.452402659357 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
18900 0.452567928268 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
18910 0.452285112663 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
18920 0.451937915266 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
18930 0.45159072149 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
18940 0.451391477669 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
18950 0.451143529968 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
18960 0.450888352438 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
18970 0.450633184574 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
18980 0.450638387673 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
18990 0.450548691554 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
19000 0.450582830797 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
19010 0.450343897629 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
19020 0.450084368175 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
19030 0.449824848247 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
19040 0.449713353679 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
19050 0.449553131469 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
19060 0.449385677198 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
19070 0.449218233632 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
19080 0.44931125719 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
19090 0.449309336543 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
19100 0.449431282321 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
19110 0.449174862497 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
19120 0.448871537856 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
19130 0.448568220497 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
19140 0.448412984822 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
19150 0.44820900327 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
19160 0.447997786835 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
19170 0.447786581213 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
19180 0.447835959094 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
19190 0.447790356078 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
19200 0.447868682416 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
19210 0.447708801142 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
19220 0.447537079507 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
19230 0.447365368658 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
19240 0.447341783697 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
19250 0.447269432936 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
19260 0.447189841821 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
19270 0.447110257852 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
19280 0.447291285084 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
19290 0.447377299461 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
19300 0.447587231812 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
19310 0.447523846945 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
19320 0.447439847577 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
19330 0.447355855643 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
19340 0.447419978989 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
19350 0.447435328938 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
19360 0.447443430928 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
19370 0.447451531982 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
19380 0.447720196639 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
19390 0.44789384354 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
19400 0.448191366443 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
19410 0.44789990624 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
19420 0.447508899623 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
19430 0.447117892451 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
19440 0.446875029752 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
19450 0.446583396692 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
19460 0.446284522057 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
19470 0.445985655135 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
19480 0.44594751929 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
19490 0.445814355656 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
19500 0.445805204913 1.579 1 0 0.0571428571429 0.8 0.01 0.01
19510 0.445417276372 1.779 1 0 0 0.8 0.01 0.01
19520 0.444982377024 1.779 1 0 0 0.8 0.01 0.01
19530 0.444547471806 1.0285 1 0 0 0.01 0.01 0.01
19540 0.444260820527 1.359 0.01 0 0 0.01 1.4 0.01
19550 0.443925358952 1.359 0.01 0 0 0.01 1.4 0.01
19560 0.443582647074 1.359 0.01 0 0 0.01 1.4 0.01
19570 0.443239939869 0.0385 0.01 0 0 0.01 0.01 0.01
19580 0.443158175296 1.169 0.01 0 0 0.01 0.01 1.2
19590 0.442981307059 0.0385 0.01 0 0 0.01 0.01 0.01
19600 0.442928558016 1.779 1 0.4 0 0.8 0.01 0.01
19610 0.442602120542 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
19620 0.442255034472 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
19630 0.441907952805 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
19640 0.441709240787 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
19650 0.441461687242 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
19660 0.441206883757 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
19670 0.440952090327 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
19680 0.440958403437 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
19690 0.440869549209 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
19700 0.440904879887 1.379 1 1 0.114285714286 0.8 0.01 0.01
19710 0.440701521435 0.779 1 1 0.285714285714 0.8 0.01 0.01
19720 0.440486298464 0.779 1 1 0.285714285714 0.8 0.01 0.01
19730 0.440271086455 0.0285 1 1 0.285714285714 0.01 0.01 0.01
19740 0.440204308905 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
19750 0.440088667289 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
19760 0.439965772533 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
19770 0.439842887293 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
19780 0.439981170888 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
19790 0.440024247088 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
19800 0.440191515266 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
19810 0.440084882802 0.379 1 1.4 0.4 0.8 0.01 0.01
19820 0.439957593357 0.379 1 1.4 0.4 0.8 0.01 0.01
19830 0.439830313606 -0.3715 1 1.4 0.4 0.01 0.01 0.01
19840 0.439851478137 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
19850 0.439823767146 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
19860 0.439788796671 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
19870 0.439753829782 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
19880 0.43998001903 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
19890 0.440110986401 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
19900 0.440366121796 0.379 1 1.8 0.4 0.8 0.01 0.01
19910 0.440347363814 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
19920 0.440307945212 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
19930 0.440268530603 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
19940 0.440377528325 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
19950 0.440437646953 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
19960 0.440490497162 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
19970 0.440543340618 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
19980 0.4408572574 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
19990 0.44107595733 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
20000 0.441418765594 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
20010 0.441241731909 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
20020 0.440982543228 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
20030 0.440723364458 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
20040 0.440612603685 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
